
xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999730,371021751,PLANNED PARENTHOOD ILLINOIS ACTION,Planned Parenthood/Illinois,Planned Parenthood,http://pdfs.citizenaudit.org/2010_07_EO/37-1021751_990EO_200906.pdf,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,x,,,,0,0,1353,0,32801,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10374,,,2008,5661,0,0,n,,
9999729,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://pdfs.citizenaudit.org/2011_06_EO/38-3162086_990EO_201012.pdf,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,1,0,42,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10767,,,2010,0,0,0,n,,
9999728,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://pdfs.citizenaudit.org/2012_09_EO/38-3162086_990EO_201112.pdf,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,0,0,0,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10768,,,2011,0,0,0,n,,
9999727,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://pdfs.citizenaudit.org/2010_09_EO/38-3162086_990EO_200912.pdf,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,100,0,60,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10769,,,2009,0,0,0,n,,
9999726,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://pdfs.citizenaudit.org/2008_06_EO/38-3162086_990EO_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,0,0,1,0,80,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10770,,,2007,0,0,0,n,,
9999725,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://pdfs.citizenaudit.org/2009_07_EO/38-3162086_990EO_200812.pdf,,,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,420,0,380,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10771,,,2008,0,0,0,n,,
9999512,742505952,TEXAS ALLIANCE FOR LIFE INC,Texas Alliance for Life,,http://pdfs.citizenaudit.org/2013_04_EO/74-2505952_990O_201204.pdf,,04,2011-05-01 00:00:00,2012-04-30 00:00:00,,,,,,140,7,137554,0,116208,512-477-1244,PO Box 49137,,Austin,TX,USA,78765,Joe Pojman,Joe,,Pojman,,www.texasallianceforlife.org,y,n,n,n,,,,Figer & Co CPA,4101 Parkstone Heights Dr Suite 220,Austin,TX,512-327-2266,n,n,n,n,n,n,n,n,n,0,16593,0,0,124928,0,141521,,20269,0,0,0,n,n,n,0,28175,10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2245,28175,12947,0,,,,,,,,,,,,OS,y,,,11155,,,2011,0,0,0,n,,
9999511,202303252,Judicial Crisis Network,Judicial Crisis Network,,https://www.documentcloud.org/documents/697091-judicial-crisis-network.html,,04,2010-07-01 00:00:00,2011-06-30 00:00:00,,,,,,0,0,382453,0,449819,571-247-3638,722 12th Street NW,,Washington,DC,USA,20005,Neil Corkery,Neil,,Corkery,,,y,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,10454,,,2010,47245,0,0,y,47245,
9999510,202303252,Judicial Crisis Network,Judicial Crisis Network,,https://s3.amazonaws.com/s3.documentcloud.org/documents/2082994/judicial-crisis-network-2013.pdf,,04,2013-07-01 00:00:00,2014-06-30 00:00:00,,,,,,0,0,5776000,3170000,5805624,571-247-3638,722 12th Street NW,,Washington,DC,USA,20005,Neil Corkery,Neil,,Corkery,,,y,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11793,,,2013,0,0,0,y,1488639,
9999509,202303252,Judicial Crisis Network,Judicial Crisis Network,,https://www.documentcloud.org/documents/722717-judicial-crisis-network-2011.html,,04,2011-07-01 00:00:00,2012-06-30 00:00:00,x,x,,,,0,0,800000,239000,490848,571-247-3638,722 12th Street NW,,Washington,DC,USA,20005,Neil Corkery,Neil,,Corkery,,,y,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,10499,,,2011,0,0,0,n,,
9999508,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2008_09_EO/20-2303252_990O_200806.pdf,,,2007-12-31 00:00:00,2008-06-30 00:00:00,,,,,,,,100000,,98069,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11959,,,2007,0,0,0,,,
9999724,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://990s.foundationcenter.org/990_pdf_archive/383/383162086/383162086_201212_990O.pdf?_ga=1.263215365.807447703.1476885391,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,5,281817,0,268310,,PO Box 14157,,Lansing,MI,USA,48933,Brad Snavely,Brad,,Snavely,,,y,n,n,n,1996,MI,,Karl L Drake PC,3775 Kimmel Rd,Houston,TX,517-937-9333,y,n,n,n,n,n,n,n,n,0,0,0,0,281717,0,281717,,0,0,0,0,n,n,n,0,92,14857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,14857,0,,,,,,,,,,,,OS,y,,,11196,,,2012,4034,0,0,n,,
9999723,383162086,PUBLIC INTEREST FORUM,Public Interest Forum,,http://www.guidestar.org/FinDocuments/2013/383/162/2013-383162086-0b0954f0-9O.pdf,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,10,0,1081,,15982,,118 West Ottawa,,Lansing,MI,USA,48933,Brad Snavely,Brad,,Snavely,,,y,n,n,n,1996,MI,,Karl L Drake PC,3775 Kimmel Rd,Houston,TX,517-937-9333,n,n,n,n,n,n,n,n,n,0,0,0,1081,0,0,1081,,0,95320,6983,0,n,n,n,0,14857,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14857,667,0,,,,,,,,,,,,OS,y,,,12102,,,2013,0,0,0,,,
9999721,453460369,Compass Colorado,Compass Colorado,,http://990s.foundationcenter.org/990_pdf_archive/453/453460369/453460369_201312_990O.pdf?_ga=1.53219755.2093036525.1476740035,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,213500,0,165840,720-270-2836,PO Box 181581,,Denver,CO,USA,80218,Andy Nickel,Andy,,Nickel,,,y,,,,2011,CO,,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,,n,,,,,,,n,,,,,,213500,,213500,,,,,,,,,,24637,72298,,,,,,,,,,,,,,,,,,,24637,72298,,,,,,,,,,,,,OS,a,,,11705,,,2013,0,0,0,n,,
9999720,453460369,Compass Colorado,Compass Colorado,,http://990s.foundationcenter.org/990_pdf_archive/453/453460369/453460369_201212_990O.pdf?_ga=1.53219755.2093036525.1476740035,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,1404606,43085,1587514,720-270-2836,8547 East Arapahoe Rd,,Greenwich Village,CO,USA,80112,Tyler Houlton,Tyler,,Houlton,,,y,,,,2011,CO,,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,,n,,,,,,,n,,,,,,1404606,,1404606,,100538,,,,,,,2,207545,24637,,,,,,,,,,,,,,,,,,,207545,24637,,,,,,,,,,,,,OS,a,,,11706,,,2012,0,0,0,n,,
9999507,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2008_09_EO/20-2303252_990O_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,,,111000,,61200,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11960,,,2007,0,0,0,,,
9999506,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2007_08_EO/20-2303252_990O_200612.pdf,,,2006-01-01 00:00:00,2006-12-31 00:00:00,,,,,,,,690340,,673187,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11961,,,2006,0,0,0,,,
9999505,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2006_12_EO/20-2303252_990O_200512.pdf,,,2005-01-01 00:00:00,2005-12-31 00:00:00,,,X,,,,,827170,,814642,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11962,,,2005,0,0,0,,,
9999719,453460369,Compass Colorado,Compass Colorado,,,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,x,,,5,0,355087,0,147542,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11707,,,2011,0,0,0,n,,
9999718,520746112,COUNCIL FOR A LIVABLE WORLD,Council for a Livable World,,http://pdfs.citizenaudit.org/2013_11_EO/52-0746112_990O_201212.pdf,,,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,25,10,426891,36000,493229,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11390,,,2012,37108,0,0,n,,
9999717,520746112,COUNCIL FOR A LIVABLE WORLD,Council for a Livable World,,http://pdfs.citizenaudit.org/2008_11_EO/52-0746112_990O_200712.pdf,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,0,0,426114,0,466539,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10839,,,2007,0,0,0,n,,
9999504,202303252,Judicial Crisis Network,Judicial Crisis Network,,https://www.documentcloud.org/documents/1283021-judicial-crisis-network-2012.html,,04,2012-07-01 00:00:00,2013-06-30 00:00:00,,,,,,0,0,4990000,2979000,5486556,571-247-3638,722 12th Street NW,,Washington,DC,USA,20005,Neil Corkery,Neil,,Corkery,,,y,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11494,,,2012,0,25288453,750000,y,,
9999503,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2011_03_EO/20-2303252_990EO_201006.pdf,,,2009-07-01 00:00:00,2010-06-30 00:00:00,x,x,,,,0,0,410350,0,867633,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11144,,,2009,0,0,0,n,,
9999502,202303252,Judicial Confirmation Network,Judicial Crisis Network,,http://pdfs.citizenaudit.org/2010_06_EO/20-2303252_990O_200906.pdf,,,2008-07-01 00:00:00,2009-06-30 00:00:00,,,,,,0,0,2099199,0,1405553,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11145,,,2008,571063,0,0,n,,
9999716,520746112,COUNCIL FOR A LIVABLE WORLD,Council for a Livable World,,http://pdfs.citizenaudit.org/2012_11_EO/52-0746112_990O_201112.pdf,,,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,34,8,377514,18400,370086,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10840,,,2011,0,0,0,n,,
9999715,520746112,COUNCIL FOR A LIVABLE WORLD,Council for a Livable World,,http://pdfs.citizenaudit.org/2011_11_EO/52-0746112_990O_201012.pdf,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,21,12,376745,26100,321294,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10841,,,2010,0,0,0,n,,
9999714,272572894,EMERGENCY COMMITTEE FOR ISRAEL,Emergency Cmte for Israel,,http://990s.foundationcenter.org/990_pdf_archive/272/272572894/272572894_201304_990O.pdf?_ga=1.123253256.2093036525.1476740035,,04,2012-05-01 00:00:00,2013-04-30 00:00:00,,,,,,0,2,1450157,0,2733089,202-600-6220,PO Box 51223,,Washington,DC,USA,20091,Noah Pollack,Noah,,Pollack,,committeeforisrael.com,y,,,,2010,DC,,Aronson LLC,805 King Farm Blvd 3rd Floor,Rockville,MD,,y,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,11808,,,2012,827965,0,0,y,,
9999713,272572894,EMERGENCY COMMITTEE FOR ISRAEL,Emergency Cmte for Israel,,https://www.documentcloud.org/documents/2094555-emergency-committee-for-israel-2013.html,,04,2013-05-01 00:00:00,2014-04-30 00:00:00,x,,,,,3,1,1310019,0,708385,202-600-6220,PO Box 51223,,Washington,DC,USA,20091,Noah Pollack,Noah,,Pollack,,committeeforisrael.com,y,,,,2010,DC,,Aronson LLC,805 King Farm Blvd 3rd Floor,Rockville,MD,,y,,,,,,,n,,,,,,1310019,,1310019,,10500,0,0,0,,,,,59216,660850,,,,,,,,,,,,,,,,,,,59216,660850,,,,,,,,,,,,,OS,a,,,11819,,,2013,316937,0,0,y,,
9999712,272572894,EMERGENCY COMMITTEE FOR ISRAEL,Emergency Cmte for Israel,,https://www.documentcloud.org/documents/2094553-emergency-committee-for-israel-2011.html,,04,2011-05-01 00:00:00,2012-04-30 00:00:00,,,,,,0,3,2559740,8036,1495109,202-600-6220,11 Dupont Circle NW,325,Washington,DC,USA,20036,Noah Pollack,Noah,,Pollack,,committeeforisrael.com,y,,,,2010,DC,,Aronson LLC,805 King Farm Blvd 3rd Floor,Rockville,MD,,y,,,,,,,n,,,,,,2559740,,2559740,,84000,0,0,1,,,,1,268434,1333065,,,,,,,,,,,,,,,,,,,268434,1333065,,,,,,,,,,,,,OS,a,,,11820,,,2011,25000,0,0,y,0,
9999501,202303252,Judicial Crisis Network,Judicial Crisis Network,,http://990s.foundationcenter.org/990_pdf_archive/202/202303252/202303252_201506_990O.pdf?_ga=1.130281996.2093036525.1476740035,,04,2014-07-01 00:00:00,2015-06-30 00:00:00,,,,,,0,0,5700000,4570500,5670841,571-247-3638,722 12th Street NW,,Washington,DC,USA,20005,Neil Corkery,Neil,,Corkery,,,y,,,,,,,,,,,,y,,,,,,,n,,,,,,5700000,,5700000,,52250,,,,,,,2,10127,39286,,,,,,,,,,,,,,,,,,,10127,39286,,,,,,,,,,,,,OS,a,,,12184,,,2014,0,0,0,y,2025000,
9999500,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,132261,0,164775,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11685,,,2013,0,0,0,y,10625,
9999499,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2007-01-01 00:00:00,2007-12-31 00:00:00,,,,,,0,0,39442,0,34768,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10574,,,2007,0,0,0,n,,
9999711,272572894,EMERGENCY COMMITTEE FOR ISRAEL,Emergency Cmte for Israel,,http://pdfs.citizenaudit.org/2012_01_EO/27-2572894_990O_201104.pdf,,04,2010-05-14 00:00:00,2011-04-30 00:00:00,,,x,,,0,0,716598,0,439081,202-600-6220,11 Dupont Circle NW,325,Washington,DC,USA,20036,Noah Pollack,Noah,,Pollack,,committeeforisrael.com,y,,,,2010,DC,,Aronson LLC,805 King Farm Blvd 3rd Floor,Rockville,MD,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,a,,,10720,,,2010,0,0,0,y,80326,
9999710,272572894,EMERGENCY COMMITTEE FOR ISRAEL,Emergency Cmte for Israel,,http://pdfs.citizenaudit.org/2012_01_EO/27-2572894_990O_201104.pdf,,04,2014-05-01 00:00:00,2015-04-30 00:00:00,,,,,,3,1,1735643,0,2166300,202-600-6220,PO Box 51223,,Washington,DC,USA,20091,Noah Pollack,Noah,,Pollack,,committeeforisrael.com,y,,,,2010,DC,,Aronson LLC,805 King Farm Blvd 3rd Floor,Rockville,MD,,y,,,,,,,n,,,,,,1735643,,1735643,,125000,0,0,2,,,,2,660850,230193,,,,,,,,,,,,,,,,,,,660850,230193,,,,,,,,,,,,,OS,a,,,12186,,,2014,960250,0,0,y,960250,
9999498,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2008-01-01 00:00:00,2008-12-31 00:00:00,,,,,,0,0,11092,0,7684,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10575,,,2008,0,0,0,n,,
9999497,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2009-01-01 00:00:00,2009-12-31 00:00:00,,,,,,0,0,285217,0,271618,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10576,,,2009,0,0,0,n,,
9999496,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2011-01-01 00:00:00,2011-12-31 00:00:00,x,x,,,,0,0,97360,0,82605,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10577,,,2011,0,0,0,n,,
9999495,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2010-01-01 00:00:00,2010-12-31 00:00:00,,,,,,0,0,9202,0,12909,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10578,,,2010,0,0,0,n,,
9999709,275064614,Western Colorado Jobs Alliance,Western Colorado Jobs Alliance,,http://990s.foundationcenter.org/990_pdf_archive/275/275064614/275064614_201112_990O.pdf?_ga=1.32576055.807447703.1476885391,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,x,,,2,0,227743,0,188455,719-238-5534,2536 Rimrock Ave,400-274,Grand Junction,CO,USA,81505,Andy Nickel,Andy,,Nickel,,www.westerncoloradojobsalliance.com,y,n,n,n,2011,CO,,Dalby, Wendland & Co,PO Box 430,Grand Junction,CO,,n,n,n,n,n,n,n,n,n,0,0,0,0,227743,0,227743,,0,0,0,0,n,n,n,1,0,39288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39288,0,,,,,,,,,,,,OS,y,,,11711,,,2011,0,0,0,n,,
9999708,275064614,Western Colorado Jobs Alliance,Western Colorado Jobs Alliance,,http://990s.foundationcenter.org/990_pdf_archive/275/275064614/275064614_201212_990O.pdf?_ga=1.22958386.807447703.1476885391,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,42520,0,57415,719-238-5534,2536 Rimrock Ave,400-274,Grand Junction,CO,USA,81505,Andy Nickel,Andy,,Nickel,,www.westerncoloradojobsalliance.com,y,n,n,n,2011,CO,,Dalby, Wendland & Co,PO Box 430,Grand Junction,CO,,n,n,n,n,n,n,n,n,n,0,0,0,0,42520,0,42520,,0,0,0,0,n,n,n,0,39288,22850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39288,24393,0,,,,,,,,,,,,OS,y,,,11712,,,2012,0,0,0,n,,
9999494,202308649,FAMILY FOUNDATION ACTION,Family Foundation Action,,,,,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,8,432030,0,363294,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11408,,,2012,18936,0,0,n,,
9999493,272075668,ARKANSAS FOR COMMON SENSE,Arkansans for Common Sense,,,,04,2010-01-01 00:00:00,2010-12-31 00:00:00,,,x,,,0,0,1299250,0,1287624,,,,,,USA,,,,,,,,,,,,,,,,,,,,y,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10711,,,2010,637812,0,0,y,637817,
9999492,273097431,Alliance for Freedom,Alliance for Freedom,,https://www.documentcloud.org/documents/1001709-alliance-for-freedom-2012.html,,04,2012-01-01 00:00:00,2012-12-31 00:00:00,,,,,,0,0,0,100000,243236,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11268,,,2012,0,0,0,n,,
9999707,275064614,Western Colorado Jobs Alliance,Western Colorado Jobs Alliance,,http://990s.foundationcenter.org/990_pdf_archive/275/275064614/275064614_201312_990EO.pdf?_ga=1.200219943.807447703.1476885391,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,2986,4750,25364,719-238-5534,2536 Rimrock Ave,400-274,Grand Junction,CO,USA,81505,Andy Nickel,Andy,,Nickel,,www.westerncoloradojobsalliance.com,y,n,n,n,2011,CO,,Dalby, Wendland & Co,PO Box 430,Grand Junction,CO,,n,n,n,n,n,n,n,n,n,0,0,0,0,2986,0,2986,,0,0,0,0,n,n,n,0,22850,913,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,1102,24393,2015,0,,,,,,,,,,,,OS,y,,,11713,,,2013,0,0,0,n,,
9999706,450924894,Citizens for a Sound Government,Citizens for a Sound Government,,,,,2013-01-01 00:00:00,2013-12-31 00:00:00,,,,,,0,0,101400,0,84318,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,11743,,,2013,0,0,0,n,,
9999491,273097431,Alliance for Freedom,Alliance for Freedom,,https://www.documentcloud.org/documents/697077-alliance-for-freedom-2011.html,,04,2011-01-01 00:00:00,2011-12-31 00:00:00,,,,,,0,0,456000,190000,197433,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10386,,,2011,0,0,0,n,,
9999490,273097431,Alliance for Freedom,Alliance for Freedom,,http://pdfs.citizenaudit.org/2014_12_EO/27-3097431_990O_201312.pdf,,04,2013-01-01 00:00:00,2013-12-31 00:00:00,X,,,,,0,0,0,,15726,,,,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,12103,,,2013,0,0,0,,,
9999489,273097431,Alliance for Freedom,Alliance for Freedom,,https://www.documentcloud.org/documents/412221-alliance-for-freedom.html,,04,2010-01-01 00:00:00,2010-12-31 00:00:00,x,x,x,,,0,0,4375500,4325000,4375434,,,,,,USA,,,,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OS,?,,,10006,,,2010,0,703772,703772,n,,
