xml_document_id,ein,orgname,orgnamecrp,ultorg,document_link,dba,subsection_code,period_begin,period_end,change_addr_cbx,change_name_cbx,init_ret_cbx,final_ret_cbx,app_pend_cbx,tot_volunteers,all_year_employees,tot_rev_current,grants_orgs_us,expenses_total,phone,street,suite,city,state,country,zip,principal_name,firstname,middlename,lastname,suffix,web,org_type_corporation_cbx,org_type_trust_cbx,org_type_other_cbx,org_type_association_cbx,formation_year,legal_dom,efile,firm_name,firm_street,firm_city,firm_state,firm_phone,engaged_in_political_act_cbx,officer_loan_outstanding_cbx,officer_loan_provided_cbx,officer_business_rel_cbx,family_business_rel_cbx,officer_in_2orgs_cbx,related_org_cbx,own_controlled_entity_cbx,transfers_related_org_cbx,membership_dues,fundraising,related_orgs,gov_grants,contrib_other,contrib_noncash,contrib_all,service_revenue,total_comp_org,total_comp_related_org,total_comp_other,total_persons_100000,former_1a_cbx,anybody_150000_cbx,anybody_comp_unrelated_cbx,total_contractors,CASH_BOY,CASH_EOY,SAVINGS_BOY,SAVINGS_EOY,PLEDGES_GRANTS_BOY,PLEDGES_GRANTS_EOY,ACCOUNTS_RECEIVABLE_BOY,ACCOUNTS_RECEIVABLE_EOY,QUALIFIED_RECEIVABLE_BOY,QUALIFIED_RECEIVABLE_EOY,DISQUALIFIED_RECEIVABLE_BOY,DISQUALIFIED_RECEIVABLE_EOY,LOANS_RECEIVABLE_BOY,LOANS_RECEIVABLE_EOY,INVEST_PROGRAMS_BOY,INVEST_PROGRAMS_EOY,INTANG_ASSETS_BOY,INTANG_ASSETS_EOY,OTHER_ASSETS_BOY,OTHER_ASSETS_EOY,ASSETS_TOTAL_BOY,ASSETS_TOTAL_EOY,NET_ASSET_CHANGE,FUNDRAISING_MAIL_CBX,FUNDRAISING_EMAIL_CBX,FUNDRAISING_PHONE_CBX,FUNDRAISING_PERSON_CBX,FUNDRAISING_NON_GOV_GRANTS_CBX,FUNDRAISING_GOV_GRANTS_CBX,FUNDRAISING_SPECIAL_EVENTS_CBX,FUNDRAISING_PROF_CBX,FUNDRAISING_TOTAL_GROSS_RECEIPTS,TOTAL_PAID_TO_FUNDRAISER,FUNDRAISING_TOTAL_PAID_ORG,source,mark,orgid,cmteid,filingid,realcode,codesource,displayyear,expoutcands,recipfectot,recipfecattrib,schc,schCtot,dupe
9999768,451657758,Working Washington,Working Wahington PAC,,https://www.documentcloud.org/documents/1283080-working-washington-2012.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,3,1772275,0,2495797,866-385-9509,215 Columbia St,NULL,Seattle,WA,USA,98104,Andrew Beane,Andrew,NULL,Beane,NULL,workingwa.org,y,n,n,n,NULL,NULL,NULL,Bellows Assoc,7890 Peters Rd Ste G102,Plantation,FL,954-838-7000,n,n,n,n,n,n,n,n,n,0,0,0,0,1725454,0,1725454,NULL,0,0,0,0,n,n,n,0,892351,168829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892351,168829,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,11560,NULL,NULL,2012,4865,0,0,n,NULL,NULL
9999767,451657758,Working Washington,Working Wahington PAC,,http://990s.foundationcenter.org/990_pdf_archive/451/451657758/451657758_201312_990O.pdf?_ga=1.190903587.807447703.1476885391,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,52,3279904,0,3023527,866-385-9509,215 Columbia St,NULL,Seattle,WA,USA,98104,Andrew Beane,Andrew,NULL,Beane,NULL,workingwa.org,y,n,n,n,NULL,NULL,NULL,Mahrt & Assoc,33308 13th Pl Suite 1,Federal Way,WA,NULL,n,n,n,N,N,N,N,n,n,0,0,4147,0,3275757,0,3279904,NULL,0,0,0,0,n,n,n,0,168829,425552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168829,425552,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,11648,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999766,451657758,WORKING WASHINGTON,Working Wahington PAC,,http://pdfs.citizenaudit.org/2012_10_EO/45-1657758_990O_201112.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,59,1961803,0,1069452,866-385-9509,15 S Grady Way,NULL,Renton,WA,USA,98057,Andrew Beane,Andrew,NULL,Beane,NULL,workingwa.org,y,n,n,n,NULL,NULL,NULL,Bellows Assoc,7890 Peters Rd Ste G102,Plantation,FL,954-838-7000,n,n,n,n,n,n,n,n,n,0,0,0,0,1957786,0,1957786,NULL,0,0,0,0,n,n,n,0,0,892351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892351,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10821,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999765,452856274,Rise Up And Register,Rise Up & Register,,NULL,NULL,NULL,00:00.0,00:00.0,NULL,x,x,NULL,NULL,0,0,251466,0,7559,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,11224,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999764,452856274,Rise Up And Register,Rise Up & Register,NULL,https://www.documentcloud.org/documents/1001687-rise-up-amp-register-2012.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,654998,0,884904,617-285-3994,1001 N Fairfax St,100A,Alexandria,VA,USA,22314,Brent Bennett,Brent,NULL,Bennett,NULL,www.riseupandregister.com,y,n,n,n,2011,VA,NULL,"Flynn, Abell & Assoc",7979 Old Georgetown Rd Ste 500,Bethesda,MD,301-951-1019,n,n,n,n,n,y,n,n,n,0,0,0,0,654998,0,654998,NULL,12000,0,0,0,n,n,n,0,243907,29001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243907,29001,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,11270,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999763,455447986,Committee for American Fairness,Committee for American Fairness,,https://www.documentcloud.org/documents/1308239-committee-for-american-fairness-2012.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,1855000,650000,1552560,202-298-3232,3220 N Street NW,148,Washington,DC,USA,20007,Dana Bykowski,Dana,NULL,Bykowski,NULL,NULL,y,NULL,NULL,NULL,2012,DC,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,1855000,NULL,1855000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,302440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,302440,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11377,NULL,NULL,2012,0,0,0,y,427175,NULL
9999762,204898661,CATHOLICS UNITED,Catholics United,,http://990s.foundationcenter.org/990_pdf_archive/204/204898661/204898661_201212_990O.pdf?_ga=1.122796552.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,4,5,144527,0,110241,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,95228,153228,NULL,NULL,32500,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11356,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999761,204898661,CATHOLICS UNITED,Catholics United,,http://pdfs.citizenaudit.org/2008_05_EO/20-4898661_990EO_200712.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,38270,0,22929,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10591,NULL,NULL,2007,0,0,0,n,NULL,NULL
9999760,204898661,CATHOLICS UNITED,Catholics United,,http://pdfs.citizenaudit.org/2011_12_EO/20-4898661_990O_201012.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,3,476366,0,511366,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10592,NULL,NULL,2010,10514,0,0,y,10513,NULL
9999759,204898661,CATHOLICS UNITED,Catholics United,,http://pdfs.citizenaudit.org/2010_06_EO/20-4898661_990EO_200812.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,175008,0,177105,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10593,NULL,NULL,2008,24261,0,0,n,NULL,NULL
9999758,204898661,CATHOLICS UNITED,Catholics United,,http://pdfs.citizenaudit.org/2010_09_EO/20-4898661_990EO_200912.pdf,NULL,4,00:00.0,00:00.0,x,x,NULL,NULL,NULL,0,0,260632,0,188766,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10594,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999757,204898661,CATHOLICS UNITED,Catholics United,,http://990s.foundationcenter.org/990_pdf_archive/204/204898661/204898661_201112_990O.pdf?_ga=1.122796552.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,3,57226,0,73496,202-903-0856,PO Box 33524,NULL,Washington,DC,USA,20033,James Salt,James,NULL,Salt,NULL,catholics-united.org,y,NULL,NULL,NULL,2006,DC,NULL,Han Group,8180 Greensboro Drive,McClean,VA,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,10595,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999756,264298632,WV CONSERVATIVE FOUNDATION INC,West Virginia Conservative Foundation,,http://pdfs.citizenaudit.org/2013_06_EO/26-4298632_990O_201212.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,x,NULL,0,0,0,0,56,304-342-1842,PO Box 11572,NULL,Charleston,WV,USA,25339,Nathaniel Lieberman,Nathaniel,NULL,Lieberman,NULL,www.wvconservatives.com,y,n,n,n,2009,WV,NULL,NULL,NULL,NULL,NULL,NULL,n,n,n,n,n,n,n,n,n,0,0,0,0,0,0,0,NULL,0,0,0,0,n,n,n,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,11824,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999755,264298632,WEST VIRGINIA CONSERVATIVE FOUNDATION,West Virginia Conservative Foundation,,http://pdfs.citizenaudit.org/2011_09_EO/26-4298632_990O_201012.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,2,0,641072,0,652574,304-342-1842,PO Box 11572,NULL,Charleston,WV,USA,25339,Nathaniel Lieberman,Nathaniel,NULL,Lieberman,NULL,www.wvconservatives.com,y,n,n,n,2009,WV,NULL,NULL,NULL,NULL,NULL,NULL,y,n,n,n,n,n,n,n,n,0,0,0,0,641072,0,641072,NULL,0,0,0,0,n,n,n,0,12188,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12188,685,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10692,NULL,NULL,2010,534974,0,0,y,49829,NULL
9999754,264298632,WV CONSERVATIVE FOUNDATION INC,West Virginia Conservative Foundation,,http://pdfs.citizenaudit.org/2010_10_EO/26-4298632_990EO_200912.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,50113,0,37852,304-553-1084,PO Box 11572,NULL,Charleston,WV,USA,25339,Michael Stuart,Michael,NULL,Stuart,NULL,www.wvconservatives.com,y,n,n,n,2009,WV,NULL,NULL,NULL,NULL,NULL,NULL,n,n,n,n,n,n,n,n,n,0,0,0,0,50113,0,50113,NULL,0,0,0,0,n,n,n,0,0,12261,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12261,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10693,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999753,264298632,WEST VIRGINIA CONSERVATIVE FOUNDATION,West Virginia Conservative Foundation,,http://pdfs.citizenaudit.org/2012_12_EO/26-4298632_990O_201112.pdf,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,1,0,3125,0,3755,304-342-1842,PO Box 11572,NULL,Charleston,WV,USA,25339,Nathaniel Lieberman,Nathaniel,NULL,Lieberman,NULL,www.wvconservatives.com,y,n,n,n,2009,WV,NULL,NULL,NULL,NULL,NULL,NULL,n,n,n,n,n,n,n,n,n,0,0,0,0,3000,0,3000,NULL,0,0,0,0,n,n,n,0,685,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,685,56,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,y,NULL,NULL,10694,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999752,352332813,HEALTH CARE FOR AMERICA NOW INC,Health Care for America Now,,http://pdfs.citizenaudit.org/2013_03_EO/35-2332813_990O_201206.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,9,2249626,0,1651759,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10742,NULL,NULL,2011,0,0,0,n,NULL,NULL
9999751,352332813,HEALTH CARE FOR AMERICA NOW INC,Health Care for America Now,,http://pdfs.citizenaudit.org/2009_09_EO/35-2332813_990O_200806.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,425000,0,207028,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10743,NULL,NULL,2007,0,0,0,n,NULL,NULL
9999750,352332813,HEALTH CARE FOR AMERICA NOW INC,Health Care for America Now,,http://pdfs.citizenaudit.org/2010_06_EO/35-2332813_990O_200906.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,17,25689370,0,22694768,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10744,NULL,NULL,2008,3667352,0,0,n,NULL,NULL
9999749,352332813,HEALTH CARE FOR AMERICA NOW INC,Health Care for America Now,,http://pdfs.citizenaudit.org/2011_03_EO/35-2332813_990O_201006.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,29,19516472,0,22444356,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10745,NULL,NULL,2009,0,0,0,n,NULL,NULL
9999748,352332813,HEALTH CARE FOR AMERICA NOW INC,Health Care for America Now,,http://pdfs.citizenaudit.org/2012_03_EO/35-2332813_990O_201106.pdf,NULL,NULL,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,23,2275298,0,2143342,NULL,NULL,NULL,NULL,NULL,USA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,?,NULL,NULL,10746,NULL,NULL,2010,0,0,0,n,NULL,NULL
9999747,454314590,Colorado Liberty Alliance,Colorado Liberty Alliance,,http://990s.foundationcenter.org/990_pdf_archive/454/454314590/454314590_201212_990EO.pdf?_ga=1.87823131.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,197500,54000,191817,719-536-9809,5160 Hearthstone Lane,NULL,Colorado Springs,CO,USA,80919,Patrick Davis,Patrick,NULL,Davis,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11741,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999746,454314590,Colorado Liberty Alliance,Colorado Liberty Alliance,,http://990s.foundationcenter.org/990_pdf_archive/454/454314590/454314590_201312_990EO.pdf?_ga=1.87823131.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,0,0,193626,0,83339,719-536-9809,5160 Hearthstone Lane,NULL,Colorado Springs,CO,USA,80919,Patrick Davis,Patrick,NULL,Davis,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Dalby Wenland & Co,PO Box 430,Grand Junction,CO,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11742,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999745,461562109,American Legacy Guardians,American Legacy Guardians,,http://990s.foundationcenter.org/990_pdf_archive/461/461562109/461562109_201212_990O.pdf?_ga=1.61603247.2093036525.1476740035,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,250000,0,0,561-997-6776,6400 Congress Ave,2050,Boca Raton,FL,USA,33487,NULL,NULL,NULL,NULL,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,250000,NULL,250000,NULL,0,0,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11423,NULL,NULL,2012,0,0,0,n,NULL,NULL
9999744,465565650,Conservative Solutions Project,Conservative Solutions Project,,https://www.documentcloud.org/documents/2196496-conservative-solutions-project-990.html,NULL,4,00:00.0,00:00.0,NULL,NULL,x,NULL,NULL,0,0,100000,0,63,813-254-3369,610 S Blvd,NULL,Tampa,FL,USA,33606,Robert I Watkins,Robert,I,Watkins,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Robert Watkins & Company PA,610 S Boulevard,Tampa,FL,813-254-3369,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,11789,NULL,NULL,2013,0,0,0,n,NULL,NULL
9999743,465565650,Conservative Solutions Project,Conservative Solutions Project,,https://www.documentcloud.org/documents/2840570-Conservative-Solutions-Project-2014-990.html,NULL,4,00:00.0,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13879615,0,11727414,813-254-3369,610 S Blvd,NULL,Tampa,FL,USA,33606,Robert I Watkins,Robert,I,Watkins,NULL,NULL,y,NULL,NULL,NULL,NULL,NULL,NULL,Robert Watkins & Company PA,610 S Boulevard,Tampa,FL,813-254-3369,n,NULL,NULL,NULL,NULL,NULL,NULL,n,NULL,NULL,NULL,NULL,NULL,13879,NULL,13879,NULL,45000,0,0,0,NULL,1,x,1,99937,11827351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99937,11827351,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,OS,a,NULL,NULL,12191,NULL,NULL,2014,0,0,0,n,NULL,NULL
